Año;Codigo Provincia;Codigo Municipio;Municipio;Codigo Comarca;Comarca;codigo producto;grupo de cultivo;cultivo;Superficie Secano que no produce;Superficie Secano en producción;Superficie Regadío que no produce;Superficie Regadío en producción
2017;9;130;FRESNEÑA;2;BUREBA-EBRO;1200/01;FRUTALES;MANZANO;;1;;
2017;9;131;FRESNILLO DE LAS DUEÑAS;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;4;;
2017;9;134;FRIAS;2;BUREBA-EBRO;1200/01;FRUTALES;MANZANO;;1;;
2017;9;134;FRIAS;2;BUREBA-EBRO;1200/07;FRUTALES;CEREZO Y GUINDO;;1;;
2017;9;136;FUENTECEN;4;LA RIBERA;1200/01;FRUTALES;MANZANO;;;;1
2017;9;136;FUENTECEN;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;35;406;;
2017;9;137;FUENTELCESPED;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;1;2;;
2017;9;137;FUENTELCESPED;4;LA RIBERA;1200/19;FRUTALES;NOGAL;1;2;;
2017;9;137;FUENTELCESPED;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;10;473;;
2017;9;138;FUENTELISENDO;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;;1;;
2017;9;138;FUENTELISENDO;4;LA RIBERA;1200/19;FRUTALES;NOGAL;1;;;
2017;9;138;FUENTELISENDO;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;7;128;;
2017;9;138;FUENTELISENDO;4;LA RIBERA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;6;;;
2017;9;139;FUENTEMOLINOS;4;LA RIBERA;1200/01;FRUTALES;MANZANO;1;;;
2017;9;139;FUENTEMOLINOS;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;1;1;;
2017;9;139;FUENTEMOLINOS;4;LA RIBERA;1200/19;FRUTALES;NOGAL;2;;;
2017;9;139;FUENTEMOLINOS;4;LA RIBERA;1200/21a;FRUTALES;PISTACHO;1;;1;
2017;9;139;FUENTEMOLINOS;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;3;45;;
2017;9;140;FUENTENEBRO;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;15;115;;
2017;9;141;FUENTESPINA;4;LA RIBERA;1200/01;FRUTALES;MANZANO;1;;;
2017;9;141;FUENTESPINA;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;;;;1
2017;9;141;FUENTESPINA;4;LA RIBERA;1200/19;FRUTALES;NOGAL;1;;;
2017;9;141;FUENTESPINA;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;2;137;;
2017;9;144;GALLEGA (LA);3;DEMANDA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;1;;;
2017;9;148;GRIJALBA;6;PISUERGA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;2;;
2017;9;149;GRISALEÑA;2;BUREBA-EBRO;1200/19;FRUTALES;NOGAL;;1;;
2017;9;151;GUMIEL DE IZAN;4;LA RIBERA;1200/01;FRUTALES;MANZANO;;1;;
2017;9;151;GUMIEL DE IZAN;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;8;516;;
2017;9;152;GUMIEL DE MERCADO;4;LA RIBERA;1200/01;FRUTALES;MANZANO;;1;;
2017;9;152;GUMIEL DE MERCADO;4;LA RIBERA;1200/07;FRUTALES;CEREZO Y GUINDO;;;1;
2017;9;152;GUMIEL DE MERCADO;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;1;1;;
2017;9;152;GUMIEL DE MERCADO;4;LA RIBERA;1200/19;FRUTALES;NOGAL;19;18;;
2017;9;152;GUMIEL DE MERCADO;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;70;1342;;
2017;9;152;GUMIEL DE MERCADO;4;LA RIBERA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;;3;;
2017;9;155;HAZA;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;;1;;
2017;9;155;HAZA;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;66;356;;
2017;9;155;HAZA;4;LA RIBERA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;6;;;
2017;9;160;HONTANGAS;4;LA RIBERA;1200/01;FRUTALES;MANZANO;;;;1
2017;9;160;HONTANGAS;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;;1;;
2017;9;160;HONTANGAS;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;5;27;;
2017;9;162;HONTORIA DE LA CANTERA;8;ARLANZON;1200/01;FRUTALES;MANZANO;1;;;
2017;9;164;HONTORIA DE VALDEARADOS;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;20;;;
2017;9;164;HONTORIA DE VALDEARADOS;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;2;154;;
2017;9;164;HONTORIA DE VALDEARADOS;4;LA RIBERA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;7;;;
2017;9;167;HORNILLOS DEL CAMINO;8;ARLANZON;1500/00;VIVEROS;VIVEROS;;;;3
2017;9;168;HORRA (LA);4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;1;;;
2017;9;168;HORRA (LA);4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;130;821;;
2017;9;169;HORTIGÜELA;3;DEMANDA;1200/01;FRUTALES;MANZANO;1;1;;
2017;9;169;HORTIGÜELA;3;DEMANDA;1200/02;FRUTALES;PERAL;1;;;
2017;9;170;HOYALES DE ROA;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;1;1;;
2017;9;170;HOYALES DE ROA;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;6;70;;
2017;9;172;HUERMECES;7;PARAMOS;1200/19;FRUTALES;NOGAL;1;;;
2017;9;174;HUERTA DEL REY;3;DEMANDA;1200/01;FRUTALES;MANZANO;;;1;1
2017;9;174;HUERTA DEL REY;3;DEMANDA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;33;;
2017;9;177;IBEAS DE JUARROS;8;ARLANZON;1200/01;FRUTALES;MANZANO;;1;;
2017;9;179;IGLESIARRUBIA;5;ARLANZA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;1;;
2017;9;181;ISAR;8;ARLANZON;1200/01;FRUTALES;MANZANO;;1;;
2017;9;182;ITERO DEL CASTILLO;6;PISUERGA;1200/18;FRUTALES;ALMENDRO;1;;;
2017;9;182;ITERO DEL CASTILLO;6;PISUERGA;1200/19;FRUTALES;NOGAL;1;;;
2017;9;182;ITERO DEL CASTILLO;6;PISUERGA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;24;;
2017;9;194;LERMA;5;ARLANZA;1200/01;FRUTALES;MANZANO;;;;1
2017;9;194;LERMA;5;ARLANZA;1200/02;FRUTALES;PERAL;;;;1
2017;9;194;LERMA;5;ARLANZA;1200/18;FRUTALES;ALMENDRO;;1;;
2017;9;194;LERMA;5;ARLANZA;1200/19;FRUTALES;NOGAL;9;;;
2017;9;194;LERMA;5;ARLANZA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;5;215;1;
2017;9;194;LERMA;5;ARLANZA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;1;;;
2017;9;195;LLANO DE BUREBA;2;BUREBA-EBRO;1200/01;FRUTALES;MANZANO;;1;;
2017;9;195;LLANO DE BUREBA;2;BUREBA-EBRO;1200/02;FRUTALES;PERAL;1;;;
2017;9;195;LLANO DE BUREBA;2;BUREBA-EBRO;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;1;;
2017;9;196;MADRIGAL DEL MONTE;5;ARLANZA;1200/18;FRUTALES;ALMENDRO;1;;;
2017;9;196;MADRIGAL DEL MONTE;5;ARLANZA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;3;;
2017;9;197;MADRIGALEJO DEL MONTE;5;ARLANZA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;1;;
2017;9;198;MAHAMUD;5;ARLANZA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;3;;15
2017;9;199;MAMBRILLA DE CASTREJON;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;;1;;
2017;9;199;MAMBRILLA DE CASTREJON;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;20;260;;
2017;9;200;MAMBRILLAS DE LARA;3;DEMANDA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;3;;;
2017;9;202;MANCILES;6;PISUERGA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;2;;;
2017;9;206;MAZUELA;5;ARLANZA;1200/01;FRUTALES;MANZANO;1;;;
2017;9;206;MAZUELA;5;ARLANZA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;5;;
2017;9;208;MECERREYES;5;ARLANZA;1200/01;FRUTALES;MANZANO;1;;;
2017;9;208;MECERREYES;5;ARLANZA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;5;;;
2017;9;209;MEDINA DE POMAR;1;MERINDADES;1200/01;FRUTALES;MANZANO;3;4;;
2017;9;209;MEDINA DE POMAR;1;MERINDADES;1200/02;FRUTALES;PERAL;1;;;
2017;9;209;MEDINA DE POMAR;1;MERINDADES;1200/19;FRUTALES;NOGAL;11;;;
2017;9;211;MELGAR DE FERNAMENTAL;6;PISUERGA;1200/19;FRUTALES;NOGAL;1;;;
2017;9;211;MELGAR DE FERNAMENTAL;6;PISUERGA;1500/00;VIVEROS;VIVEROS;;;;8
2017;9;213;MERINDAD DE CUESTA-URRIA;1;MERINDADES;1200/01;FRUTALES;MANZANO;;1;;1
2017;9;213;MERINDAD DE CUESTA-URRIA;1;MERINDADES;1200/18;FRUTALES;ALMENDRO;;1;;
2017;9;213;MERINDAD DE CUESTA-URRIA;1;MERINDADES;1200/19;FRUTALES;NOGAL;2;1;;
2017;9;214;MERINDAD DE MONTIJA;1;MERINDADES;1200/01;FRUTALES;MANZANO;;1;;
2017;9;215;MERINDAD DE SOTOSCUEVA;1;MERINDADES;1200/01;FRUTALES;MANZANO;2;;;
2017;9;215;MERINDAD DE SOTOSCUEVA;1;MERINDADES;1200/02;FRUTALES;PERAL;1;;;
2017;9;215;MERINDAD DE SOTOSCUEVA;1;MERINDADES;1200/07;FRUTALES;CEREZO Y GUINDO;1;;;
2017;9;215;MERINDAD DE SOTOSCUEVA;1;MERINDADES;1200/09;FRUTALES;CIRUELO;1;;;
2017;9;215;MERINDAD DE SOTOSCUEVA;1;MERINDADES;1200/19;FRUTALES;NOGAL;;1;;
2017;9;217;MERINDAD DE VALDIVIELSO;1;MERINDADES;1200/01;FRUTALES;MANZANO;5;7;;1
2017;9;217;MERINDAD DE VALDIVIELSO;1;MERINDADES;1200/02;FRUTALES;PERAL;3;3;;
2017;9;217;MERINDAD DE VALDIVIELSO;1;MERINDADES;1200/07;FRUTALES;CEREZO Y GUINDO;5;6;1;
2017;9;217;MERINDAD DE VALDIVIELSO;1;MERINDADES;1200/08-1;FRUTALES;MELOCOTONERO;1;;;
2017;9;217;MERINDAD DE VALDIVIELSO;1;MERINDADES;1200/09;FRUTALES;CIRUELO;4;8;;
2017;9;217;MERINDAD DE VALDIVIELSO;1;MERINDADES;1200/19;FRUTALES;NOGAL;12;2;1;
2017;9;218;MILAGROS;4;LA RIBERA;1200/19;FRUTALES;NOGAL;;1;1;
2017;9;218;MILAGROS;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;2;79;;
2017;9;219;MIRANDA DE EBRO;2;BUREBA-EBRO;1200/01;FRUTALES;MANZANO;;1;;
2017;9;219;MIRANDA DE EBRO;2;BUREBA-EBRO;1200/07;FRUTALES;CEREZO Y GUINDO;;1;;
2017;9;219;MIRANDA DE EBRO;2;BUREBA-EBRO;1200/18;FRUTALES;ALMENDRO;1;1;;
2017;9;219;MIRANDA DE EBRO;2;BUREBA-EBRO;1200/19;FRUTALES;NOGAL;4;2;;
2017;9;219;MIRANDA DE EBRO;2;BUREBA-EBRO;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;25;107;;
2017;9;219;MIRANDA DE EBRO;2;BUREBA-EBRO;1400/02;OLIVAR;OLI ACEITUNA ACEITE;2;;;
2017;9;219;MIRANDA DE EBRO;2;BUREBA-EBRO;1500/00;VIVEROS;VIVEROS;;;;1
2017;9;221;MODUBAR DE LA EMPAREDADA;8;ARLANZON;1200/01;FRUTALES;MANZANO;;1;;
2017;9;228;MORADILLO DE ROA;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;;1;;
2017;9;228;MORADILLO DE ROA;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;21;250;;
2017;9;229;NAVA DE ROA;4;LA RIBERA;1200/01;FRUTALES;MANZANO;1;;;
2017;9;229;NAVA DE ROA;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;1;;;
2017;9;229;NAVA DE ROA;4;LA RIBERA;1200/19;FRUTALES;NOGAL;1;;;
2017;9;229;NAVA DE ROA;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;57;458;18;16
2017;9;230;NAVAS DE BUREBA;2;BUREBA-EBRO;1200/01;FRUTALES;MANZANO;;1;;
2017;9;230;NAVAS DE BUREBA;2;BUREBA-EBRO;1200/07;FRUTALES;CEREZO Y GUINDO;;1;;
2017;9;230;NAVAS DE BUREBA;2;BUREBA-EBRO;1200/19;FRUTALES;NOGAL;1;1;;
2017;9;231;NEBREDA;5;ARLANZA;1200/20;FRUTALES;AVELLANO;1;;;
2017;9;231;NEBREDA;5;ARLANZA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;4;;;
2017;9;235;OLMEDILLO DE ROA;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;;1;;
2017;9;235;OLMEDILLO DE ROA;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;35;509;;
2017;9;238;OÑA;2;BUREBA-EBRO;1200/01;FRUTALES;MANZANO;5;41;;
2017;9;238;OÑA;2;BUREBA-EBRO;1200/02;FRUTALES;PERAL;;3;;
2017;9;238;OÑA;2;BUREBA-EBRO;1200/07;FRUTALES;CEREZO Y GUINDO;3;40;;
2017;9;238;OÑA;2;BUREBA-EBRO;1200/09;FRUTALES;CIRUELO;;4;;
2017;9;238;OÑA;2;BUREBA-EBRO;1200/18;FRUTALES;ALMENDRO;;1;;
2017;9;238;OÑA;2;BUREBA-EBRO;1200/19;FRUTALES;NOGAL;;4;;
2017;9;239;OQUILLAS;4;LA RIBERA;1200/21a;FRUTALES;PISTACHO;1;;;
2017;9;239;OQUILLAS;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;4;;
2017;9;242;PADILLA DE ABAJO;6;PISUERGA;1200/07;FRUTALES;CEREZO Y GUINDO;1;;;
2017;9;242;PADILLA DE ABAJO;6;PISUERGA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;5;;
2017;9;242;PADILLA DE ABAJO;6;PISUERGA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;;6;;
2017;9;243;PADILLA DE ARRIBA;6;PISUERGA;1200/01;FRUTALES;MANZANO;1;;;
2017;9;244;PADRONES DE BUREBA;2;BUREBA-EBRO;1200/01;FRUTALES;MANZANO;;7;;8
2017;9;244;PADRONES DE BUREBA;2;BUREBA-EBRO;1200/02;FRUTALES;PERAL;;;;1
2017;9;244;PADRONES DE BUREBA;2;BUREBA-EBRO;1200/07;FRUTALES;CEREZO Y GUINDO;;3;;2
2017;9;244;PADRONES DE BUREBA;2;BUREBA-EBRO;1200/09;FRUTALES;CIRUELO;;;;1
2017;9;244;PADRONES DE BUREBA;2;BUREBA-EBRO;1200/19;FRUTALES;NOGAL;;1;;
2017;9;246;PALACIOS DE LA SIERRA;3;DEMANDA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;;4;;
2017;9;247;PALACIOS DE RIOPISUERGA;6;PISUERGA;1200/18;FRUTALES;ALMENDRO;1;1;1;
2017;9;249;PALAZUELOS DE MUÑO;6;PISUERGA;1200/18;FRUTALES;ALMENDRO;1;;;
2017;9;250;PAMPLIEGA;6;PISUERGA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;5;;
2017;9;253;PARDILLA;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;5;168;;
2017;9;256;PEDROSA DE DUERO;4;LA RIBERA;1200/01;FRUTALES;MANZANO;;1;;
2017;9;256;PEDROSA DE DUERO;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;2;1;;
2017;9;256;PEDROSA DE DUERO;4;LA RIBERA;1200/19;FRUTALES;NOGAL;1;;;
2017;9;256;PEDROSA DE DUERO;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;50;1170;;
2017;9;257;PEDROSA DEL PARAMO;6;PISUERGA;1200/19;FRUTALES;NOGAL;1;;;
2017;9;258;PEDROSA DEL PRINCIPE;6;PISUERGA;1200/01;FRUTALES;MANZANO;1;;;
2017;9;258;PEDROSA DEL PRINCIPE;6;PISUERGA;1200/19;FRUTALES;NOGAL;1;;;
2017;9;258;PEDROSA DEL PRINCIPE;6;PISUERGA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;3;;
2017;9;259;PEDROSA DE RIO-URBEL;8;ARLANZON;1200/01;FRUTALES;MANZANO;;1;;
2017;9;259;PEDROSA DE RIO-URBEL;8;ARLANZON;1200/02;FRUTALES;PERAL;1;;;
2017;9;261;PEÑARANDA DE DUERO;4;LA RIBERA;1200/01;FRUTALES;MANZANO;;;;1
2017;9;261;PEÑARANDA DE DUERO;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;;;;1
2017;9;261;PEÑARANDA DE DUERO;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;22;392;;
2017;9;261;PEÑARANDA DE DUERO;4;LA RIBERA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;5;;;
2017;9;262;PERAL DE ARLANZA;5;ARLANZA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;7;;
2017;9;265;PIERNIGAS;2;BUREBA-EBRO;1200/19;FRUTALES;NOGAL;;1;;
2017;9;267;PINEDA-TRASMONTE;5;ARLANZA;1200/01;FRUTALES;MANZANO;1;;;
2017;9;269;PINILLA DE LOS MOROS;3;DEMANDA;1200/01;FRUTALES;MANZANO;;1;;
2017;9;269;PINILLA DE LOS MOROS;3;DEMANDA;1200/02;FRUTALES;PERAL;;1;;
2017;9;269;PINILLA DE LOS MOROS;3;DEMANDA;1200/19;FRUTALES;NOGAL;2;;;
2017;9;270;PINILLA-TRASMONTE;5;ARLANZA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;11;;
2017;9;272;POZA DE LA SAL;2;BUREBA-EBRO;1200/01;FRUTALES;MANZANO;2;4;;4
2017;9;272;POZA DE LA SAL;2;BUREBA-EBRO;1200/02;FRUTALES;PERAL;;1;;
2017;9;272;POZA DE LA SAL;2;BUREBA-EBRO;1200/07;FRUTALES;CEREZO Y GUINDO;1;5;;
2017;9;272;POZA DE LA SAL;2;BUREBA-EBRO;1200/09;FRUTALES;CIRUELO;;1;;
2017;9;272;POZA DE LA SAL;2;BUREBA-EBRO;1200/18;FRUTALES;ALMENDRO;;2;;
2017;9;272;POZA DE LA SAL;2;BUREBA-EBRO;1200/19;FRUTALES;NOGAL;;1;;
2017;9;272;POZA DE LA SAL;2;BUREBA-EBRO;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;5;;
2017;9;273;PRADANOS DE BUREBA;2;BUREBA-EBRO;1400/02;OLIVAR;OLI ACEITUNA ACEITE;2;;;
2017;9;275;PRESENCIO;5;ARLANZA;1200/18;FRUTALES;ALMENDRO;1;;;
2017;9;275;PRESENCIO;5;ARLANZA;1200/19;FRUTALES;NOGAL;14;2;;
2017;9;275;PRESENCIO;5;ARLANZA;1200/21a;FRUTALES;PISTACHO;2;;;
2017;9;275;PRESENCIO;5;ARLANZA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;1;;
2017;9;277;PUENTEDURA;5;ARLANZA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;12;;
2017;9;279;QUEMADA;4;LA RIBERA;1200/19;FRUTALES;NOGAL;;;2;
2017;9;279;QUEMADA;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;13;270;;
2017;9;280;QUINTANABUREBA;2;BUREBA-EBRO;1200/01;FRUTALES;MANZANO;;1;;
2017;9;281;QUINTANA DEL PIDIO;4;LA RIBERA;1200/01;FRUTALES;MANZANO;5;;;
2017;9;281;QUINTANA DEL PIDIO;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;24;290;3;9
2017;9;294;QUINTANILLA DE LA MATA;5;ARLANZA;1200/01;FRUTALES;MANZANO;1;;;
2017;9;294;QUINTANILLA DE LA MATA;5;ARLANZA;1200/18;FRUTALES;ALMENDRO;1;;;
2017;9;294;QUINTANILLA DE LA MATA;5;ARLANZA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;3;19;;
2017;9;295;QUINTANILLA DEL COCO;5;ARLANZA;1200/19;FRUTALES;NOGAL;1;;;
2017;9;295;QUINTANILLA DEL COCO;5;ARLANZA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;3;;;
2017;9;297;QUINTANILLAS (LAS);8;ARLANZON;1200/01;FRUTALES;MANZANO;;1;;
2017;9;311;RETUERTA;5;ARLANZA;1200/18;FRUTALES;ALMENDRO;1;;;
2017;9;311;RETUERTA;5;ARLANZA;1200/19;FRUTALES;NOGAL;1;;;
2017;9;311;RETUERTA;5;ARLANZA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;12;;
2017;9;316;REVILLA-VALLEGERA;6;PISUERGA;1200/18;FRUTALES;ALMENDRO;;1;;
2017;9;316;REVILLA-VALLEGERA;6;PISUERGA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;2;28;;
2017;9;316;REVILLA-VALLEGERA;6;PISUERGA;1450/10;OTROS CULTIVOS LEÑOSOS;OTROS;2;;;
2017;9;321;ROA;4;LA RIBERA;1200/01;FRUTALES;MANZANO;;;;1
2017;9;321;ROA;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;;;;1
2017;9;321;ROA;4;LA RIBERA;1200/19;FRUTALES;NOGAL;;;1;
2017;9;321;ROA;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;31;1241;32;220
2017;9;321;ROA;4;LA RIBERA;1500/00;VIVEROS;VIVEROS;;;1;
2017;9;323;ROJAS;2;BUREBA-EBRO;1200/01;FRUTALES;MANZANO;;1;;
2017;9;323;ROJAS;2;BUREBA-EBRO;1200/19;FRUTALES;NOGAL;;1;;
2017;9;325;ROYUELA DE RIO FRANCO;5;ARLANZA;1200/01;FRUTALES;MANZANO;1;;;
2017;9;325;ROYUELA DE RIO FRANCO;5;ARLANZA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;17;;
2017;9;328;RUCANDIO;2;BUREBA-EBRO;1200/01;FRUTALES;MANZANO;4;55;1;8
2017;9;328;RUCANDIO;2;BUREBA-EBRO;1200/02;FRUTALES;PERAL;;6;1;4
2017;9;328;RUCANDIO;2;BUREBA-EBRO;1200/07;FRUTALES;CEREZO Y GUINDO;4;55;1;2
2017;9;328;RUCANDIO;2;BUREBA-EBRO;1200/09;FRUTALES;CIRUELO;;3;;
2017;9;328;RUCANDIO;2;BUREBA-EBRO;1200/19;FRUTALES;NOGAL;;4;;
2017;9;329;SALAS DE BUREBA;2;BUREBA-EBRO;1200/01;FRUTALES;MANZANO;1;29;;10
2017;9;329;SALAS DE BUREBA;2;BUREBA-EBRO;1200/02;FRUTALES;PERAL;;1;;1
2017;9;329;SALAS DE BUREBA;2;BUREBA-EBRO;1200/07;FRUTALES;CEREZO Y GUINDO;1;41;2;12
2017;9;329;SALAS DE BUREBA;2;BUREBA-EBRO;1200/09;FRUTALES;CIRUELO;;2;;
2017;9;329;SALAS DE BUREBA;2;BUREBA-EBRO;1200/19;FRUTALES;NOGAL;;3;;
2017;9;329;SALAS DE BUREBA;2;BUREBA-EBRO;1500/00;VIVEROS;VIVEROS;;;;2
2017;9;330;SALAS DE LOS INFANTES;3;DEMANDA;1200/01;FRUTALES;MANZANO;;;;1
2017;9;337;SAN JUAN DEL MONTE;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;2;167;3;6
2017;9;339;SAN MARTIN DE RUBIALES;4;LA RIBERA;1200/01;FRUTALES;MANZANO;;;;1
2017;9;339;SAN MARTIN DE RUBIALES;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;;2;;
2017;9;339;SAN MARTIN DE RUBIALES;4;LA RIBERA;1200/19;FRUTALES;NOGAL;2;1;;
2017;9;339;SAN MARTIN DE RUBIALES;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;17;112;50;100
2017;9;343;SANTA CECILIA;5;ARLANZA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;8;;
2017;9;345;SANTA CRUZ DE LA SALCEDA;4;LA RIBERA;1200/18;FRUTALES;ALMENDRO;1;;;
2017;9;345;SANTA CRUZ DE LA SALCEDA;4;LA RIBERA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;2;109;;
2017;9;347;SANTA GADEA DEL CID;2;BUREBA-EBRO;1200/01;FRUTALES;MANZANO;;1;;
2017;9;347;SANTA GADEA DEL CID;2;BUREBA-EBRO;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;1;;
